Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobStability,IncomePerYearWorked,PromotionWaitTime,AgeGroup,OvertimeImpact,YearsLeftForRetirement,PromotionFrequency,DistanceEffect,OvertimePayRatio,WorkLifeBalanceImpact,YearsInRoleVsYearsAtCompany,JobSatisfactionPerformance,RelativeIncomeToDeptAvg,PerformancePerSatisfaction,SatisfactionPerformanceRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Attrition
32,977,2,3,4,0,45,3,2,2,5470,25518,1,0,13,3,3,80,2,10,4,2,9,5,1,6,10.0,607.7777777777778,8,0.0,False,28,4.5,1954,0.0,0,0.5555555555555556,6,-811.2528616024974,1.5,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,1112,5,4,1,1,67,3,2,4,5476,22589,1,0,11,3,1,80,2,10,2,3,10,0,0,2,10.0,547.6,10,0.0,False,29,10.0,5560,0.0,0,0.0,12,-1483.17264573991,0.75,1.3333333333333333,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
49,464,16,3,4,1,74,3,1,1,2587,24941,4,1,16,3,2,80,1,17,2,2,2,2,2,2,4.25,1293.5,0,0.0,True,11,0.6666666666666666,7424,0.0003865481252415,2,1.0,3,-3694.2528616024974,3.0,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
38,148,2,3,4,1,42,2,1,2,2440,23826,1,0,22,4,2,80,0,4,3,3,4,3,3,3,4.0,610.0,1,0.0,False,22,1.0,296,0.0,0,0.75,8,-3841.2528616024974,2.0,0.5,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
47,1225,2,4,2,1,47,4,4,2,15972,21086,6,0,14,3,3,80,3,29,2,3,3,2,1,2,4.833333333333333,5324.0,2,0.0,False,13,1.5,2450,0.0,0,0.6666666666666666,6,9012.827354260093,1.5,0.6666666666666666,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,809,1,3,3,0,36,3,4,3,15379,22384,4,0,14,3,1,80,0,23,2,3,8,7,0,0,5.75,1922.375,8,0.0,False,11,8.0,809,0.0,0,0.875,9,9097.747138397504,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
41,1206,23,2,4,0,80,3,3,3,7082,11591,3,1,16,3,4,80,0,21,2,3,2,0,0,2,7.0,3541.0,2,0.0,True,19,2.0,27738,0.0001412030499858,3,0.0,9,122.82735426009005,1.0,1.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,727,9,1,4,0,54,3,1,1,2728,21082,1,0,11,3,1,80,0,2,3,3,2,2,0,2,2.0,1364.0,2,0.0,False,40,2.0,6543,0.0,0,1.0,3,-4231.17264573991,3.0,0.3333333333333333,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,530,16,3,3,1,36,3,2,4,5368,16130,1,1,25,4,3,80,1,7,2,3,6,5,1,2,7.0,894.6666666666666,5,0.0,True,27,3.0,8480,0.0001862891207153,3,0.8333333333333334,16,-1591.17264573991,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1351,26,4,1,0,80,3,2,3,5347,7419,6,0,14,3,2,80,2,10,2,2,3,2,0,2,1.6666666666666667,1782.3333333333333,3,0.0,False,24,3.0,35126,0.0,0,0.6666666666666666,9,-934.2528616024974,1.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,528,1,3,3,1,44,3,1,4,3195,4167,4,1,18,3,1,80,3,8,2,3,2,2,2,2,2.0,1597.5,0,0.0,False,16,0.6666666666666666,528,0.0003129890453834,3,1.0,12,-3459.5079365079364,0.75,1.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,1320,8,1,4,0,93,2,1,3,3989,20586,1,1,11,3,1,80,0,5,2,3,5,4,1,2,5.0,797.8,4,0.0,False,37,2.5,10560,0.0002506893958385,3,0.8,9,-2292.252861602497,1.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
38,1495,4,2,4,1,87,3,1,3,3306,26176,7,0,19,3,4,80,1,7,5,2,0,0,0,0,1.0,3306.0,0,0.0,False,22,0.0,5980,0.0,0,0.0,9,-2975.252861602497,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
53,1395,24,4,2,0,48,4,3,4,7005,3458,3,0,15,3,3,80,0,11,2,3,4,3,1,2,3.6666666666666665,1751.25,3,0.0,False,7,2.0,33480,0.0,0,0.75,12,723.7471383975026,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48,708,7,2,4,1,95,3,1,3,2655,11740,2,1,11,3,3,80,2,19,3,3,9,7,7,7,9.5,295.0,2,0.0,False,12,1.125,4956,0.0003766478342749,3,0.7777777777777778,9,-4304.17264573991,1.0,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
32,1259,2,4,4,0,95,3,1,2,1393,24852,1,0,12,3,1,80,0,1,2,3,1,0,0,0,1.0,1393.0,1,0.0,False,28,1.0,2518,0.0,0,0.0,6,-4888.252861602497,1.5,0.6666666666666666,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
26,786,7,3,4,0,76,3,1,4,2570,11925,1,0,20,4,3,80,0,7,5,3,7,7,5,7,7.0,367.1428571428572,2,0.0,False,34,1.1666666666666667,5502,0.0,0,1.0,16,-3711.2528616024974,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
55,1441,22,3,1,0,94,2,1,2,3537,23737,5,0,12,3,4,80,1,8,1,3,4,2,1,2,1.6,884.25,3,0.0,False,5,2.0,31702,0.0,0,0.5,6,-2744.252861602497,1.5,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,1157,5,2,2,0,57,2,2,4,3986,11912,1,0,14,3,3,80,1,15,3,4,15,10,4,13,15.0,265.7333333333333,11,0.0,False,26,3.0,5785,0.0,0,0.6666666666666666,12,-2295.252861602497,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
60,370,1,4,3,0,92,1,3,4,10883,20467,3,0,20,4,3,80,1,19,2,4,1,0,0,0,6.333333333333333,10883.0,1,0.0,False,0,1.0,370,0.0,0,0.0,16,4601.747138397503,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,267,21,3,2,0,79,4,1,2,2028,13637,1,0,18,3,4,80,3,14,6,3,14,11,2,13,14.0,144.85714285714286,12,0.0,False,27,4.666666666666667,5607,0.0,0,0.7857142857142857,6,-4253.252861602497,1.5,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
37,1278,1,4,3,0,31,1,2,4,9525,7677,1,0,14,3,3,80,2,6,2,2,6,3,1,3,6.0,1587.5,5,0.0,False,23,3.0,1278,0.0,0,0.5,12,2565.82735426009,0.75,1.3333333333333333,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,678,19,3,2,1,35,2,1,4,2929,20338,1,0,12,3,2,80,0,10,3,3,10,9,8,7,10.0,292.9,2,0.0,False,26,1.1111111111111112,12882,0.0,0,0.9,12,-3352.252861602497,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23,427,7,3,3,0,99,3,1,4,2275,25103,1,1,21,4,2,80,1,3,2,3,3,2,0,2,3.0,758.3333333333334,3,0.0,False,37,3.0,2989,0.0004395604395604,3,0.6666666666666666,16,-4684.17264573991,1.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44,921,2,3,3,1,96,4,3,4,7879,14810,1,1,19,3,2,80,1,9,2,3,8,7,6,7,9.0,984.875,2,0.0,False,16,1.1428571428571428,1842,0.0001269196598553,3,0.875,12,1597.7471383975026,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,146,2,4,1,0,79,2,1,4,4930,13970,1,1,14,3,3,80,0,6,2,4,5,4,1,4,6.0,986.0,4,0.0,False,25,2.5,292,0.0002028397565922,4,0.8,12,-1351.2528616024974,0.75,1.3333333333333333,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
43,1179,2,3,4,0,73,3,2,4,7847,6069,1,1,17,3,1,80,1,10,3,3,10,9,8,8,10.0,784.7,2,0.0,False,17,1.1111111111111112,2358,0.0001274372371606,3,0.9,12,887.82735426009,0.75,1.3333333333333333,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
24,581,9,3,3,0,62,4,1,3,4401,17616,1,0,16,3,4,80,1,5,1,3,5,3,0,4,5.0,880.2,5,0.0,False,36,5.0,5229,0.0,0,0.6,9,-1880.2528616024968,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
41,918,6,3,4,0,35,3,3,3,9241,15869,1,0,12,3,2,80,0,10,3,3,10,8,8,7,10.0,924.1,2,0.0,False,19,1.1111111111111112,5508,0.0,0,0.8,9,2281.82735426009,1.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,1082,9,4,4,1,43,3,1,3,2974,25412,9,0,17,3,3,80,1,9,2,3,5,3,1,2,1.0,594.8,4,0.0,False,31,2.5,9738,0.0,0,0.6,9,-3307.252861602497,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
36,530,2,4,3,1,51,3,2,4,4502,7439,3,0,15,3,3,80,0,17,2,2,13,7,6,7,5.666666666666667,346.3076923076923,7,0.0,False,24,1.8571428571428568,1060,0.0,0,0.5384615384615384,12,-2457.17264573991,0.75,1.3333333333333333,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,1238,1,1,3,0,74,2,3,3,10748,3395,3,0,23,4,4,80,1,25,3,2,23,15,14,4,8.333333333333334,467.3043478260869,9,0.0,False,15,1.5333333333333334,1238,0.0,0,0.6521739130434783,12,4466.747138397503,1.3333333333333333,0.75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,240,22,1,4,0,58,1,1,3,1555,11585,1,0,11,3,3,80,1,1,2,3,1,0,0,0,1.0,1555.0,1,0.0,False,36,1.0,5280,0.0,0,0.0,9,-5099.507936507936,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
47,1093,9,3,3,0,82,1,4,3,12936,24164,7,0,11,3,3,80,0,25,3,1,23,5,14,10,3.571428571428572,562.4347826086956,9,0.0,False,13,1.5333333333333334,9837,0.0,0,0.217391304347826,9,5976.82735426009,1.0,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26,390,17,4,4,0,62,1,1,3,2305,6217,1,0,15,3,3,80,3,3,3,4,3,2,0,2,3.0,768.3333333333334,3,0.0,False,34,3.0,6630,0.0,0,0.6666666666666666,9,-3976.2528616024974,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
45,1005,28,2,4,1,48,2,4,2,16704,17119,1,0,11,3,3,80,0,21,2,3,21,6,8,6,21.0,795.4285714285714,13,0.0,False,15,2.333333333333333,28140,0.0,0,0.2857142857142857,6,10422.747138397504,1.5,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
32,585,10,3,1,0,56,3,1,3,3433,17360,6,0,13,3,1,80,1,10,3,2,5,2,1,3,1.6666666666666667,686.6,4,0.0,False,28,2.5,5850,0.0,0,0.4,9,-2848.252861602497,1.0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31,741,2,4,2,0,69,3,1,3,3477,18103,1,0,14,3,4,80,1,6,2,4,5,2,0,3,6.0,695.4,5,0.0,False,29,5.0,1482,0.0,0,0.4,9,-2804.252861602497,1.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
41,552,4,3,3,0,60,1,2,2,6430,20794,6,0,19,3,2,80,1,10,4,3,3,2,1,2,1.6666666666666667,2143.333333333333,2,0.0,False,19,1.5,2208,0.0,0,0.6666666666666666,6,-224.5079365079364,1.5,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
40,369,8,2,2,1,92,3,2,1,6516,5041,2,1,16,3,2,80,1,18,3,3,1,0,0,0,9.0,6516.0,1,0.0,False,20,1.0,2952,0.0001534683855125,3,0.0,3,234.74713839750257,3.0,0.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,506,29,1,2,0,91,3,1,1,3907,3622,1,0,13,3,2,80,3,6,2,4,6,2,1,2,6.0,651.1666666666666,5,0.0,False,36,3.0,14674,0.0,0,0.3333333333333333,3,-2374.252861602497,3.0,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46,717,13,4,3,0,34,3,2,2,5562,9697,6,0,14,3,4,80,0,19,3,3,10,7,0,9,3.1666666666666665,556.2,10,0.0,False,14,10.0,9321,0.0,0,0.7,6,-719.2528616024974,1.5,0.6666666666666666,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,1370,27,4,4,0,49,3,2,3,6883,5151,2,0,16,3,2,80,1,17,3,3,7,7,0,7,8.5,983.2857142857144,7,0.0,False,25,7.0,36990,0.0,0,1.0,9,601.7471383975026,1.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30,793,16,1,2,0,33,3,1,4,2862,3811,1,0,12,3,2,80,1,10,2,2,10,0,0,8,10.0,286.2,10,0.0,False,30,10.0,12688,0.0,0,0.0,12,-3419.252861602497,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47,543,2,4,3,0,87,3,2,2,4978,3536,7,0,11,3,4,80,1,4,3,1,1,0,0,0,0.5714285714285714,4978.0,1,0.0,False,13,1.0,1086,0.0,0,0.0,6,-1981.17264573991,1.5,0.6666666666666666,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46,1277,2,3,3,0,74,3,3,4,10368,5596,4,1,12,3,2,80,1,13,5,2,10,6,0,3,3.25,1036.8,10,0.0,False,14,10.0,2554,9.64506172839506e-05,2,0.6,12,3408.82735426009,0.75,1.3333333333333333,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1456,13,5,2,0,96,2,2,1,6134,8658,5,1,13,3,2,80,3,16,3,3,2,2,2,2,3.2,3067.0,0,0.0,True,24,0.6666666666666666,18928,0.0001630257580697,3,1.0,3,-825.17264573991,3.0,0.3333333333333333,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
32,964,1,2,1,0,34,1,2,2,6735,12147,6,0,15,3,2,80,0,10,2,3,0,0,0,0,1.6666666666666667,6735.0,0,0.0,False,28,0.0,964,0.0,0,0.0,6,-224.17264573991,1.5,0.6666666666666666,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
23,160,4,1,3,1,51,3,1,2,3295,12862,1,0,13,3,3,80,0,3,3,1,3,2,1,2,3.0,1098.3333333333333,2,0.0,False,37,1.5,640,0.0,0,0.6666666666666666,6,-2986.252861602497,1.5,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
31,163,24,1,4,1,30,3,2,4,5238,6670,2,0,20,4,4,80,0,9,3,2,5,4,1,4,4.5,1047.6,4,0.0,False,29,2.5,3912,0.0,0,0.8,16,-1043.2528616024974,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
39,792,1,3,4,0,77,3,2,4,6472,8989,1,1,15,3,4,80,1,9,2,3,9,8,5,8,9.0,719.1111111111111,4,0.0,False,21,1.5,792,0.0001545117428924,3,0.8888888888888888,12,190.74713839750257,0.75,1.3333333333333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32,371,19,3,4,0,80,1,3,3,9610,3840,3,0,13,3,3,80,1,10,2,1,4,3,0,2,3.333333333333333,2402.5,4,0.0,False,28,4.0,7049,0.0,0,0.75,9,2650.82735426009,1.0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40,611,7,4,2,0,88,3,5,2,19833,4349,1,0,14,3,2,80,0,21,3,2,21,8,12,8,21.0,944.4285714285714,9,0.0,False,20,1.6153846153846154,4277,0.0,0,0.3809523809523809,6,12873.827354260093,1.5,0.6666666666666666,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
45,176,4,3,3,1,56,1,3,3,9756,6595,4,0,21,4,3,80,2,9,2,4,5,0,0,3,2.25,1951.2,5,0.0,False,15,5.0,704,0.0,0,0.0,12,3101.492063492064,1.3333333333333333,0.75,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30,1312,2,4,4,1,78,2,1,1,4968,26427,1,0,16,3,4,80,0,10,2,3,9,7,0,7,10.0,552.0,9,0.0,False,30,9.0,2624,0.0,0,0.7777777777777778,3,-1313.2528616024974,3.0,0.3333333333333333,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24,897,10,3,1,0,59,3,1,4,2145,2097,1,0,14,3,4,80,1,3,2,3,2,2,2,1,3.0,1072.5,0,0.0,False,36,0.6666666666666666,8970,0.0,0,1.0,12,-4509.507936507936,0.75,1.3333333333333333,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,600,8,3,3,1,66,2,1,4,2180,9732,6,0,11,3,3,80,1,6,0,2,4,2,1,2,1.0,545.0,3,0.0,False,30,2.0,4800,0.0,0,0.5,12,-4474.507936507936,0.75,1.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,1003,5,3,1,0,51,3,2,3,8346,20943,1,0,19,3,3,80,1,6,3,3,5,2,0,2,6.0,1669.2,5,0.0,False,29,5.0,5015,0.0,0,0.4,9,1386.82735426009,1.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
27,1054,8,3,3,1,67,3,1,4,3445,6152,1,0,11,3,3,80,0,6,5,2,6,2,1,4,6.0,574.1666666666666,5,0.0,False,33,3.0,8432,0.0,0,0.3333333333333333,12,-2836.252861602497,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
29,428,9,3,2,1,52,1,1,2,2760,14630,1,0,13,3,3,80,0,2,3,3,2,2,2,2,2.0,1380.0,0,0.0,False,31,0.6666666666666666,3852,0.0,0,1.0,6,-4199.17264573991,1.5,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
29,461,1,3,4,0,70,4,2,3,6294,23060,8,1,12,3,4,80,0,10,5,4,3,2,0,2,1.25,2098.0,3,0.0,False,31,3.0,461,0.00015888147442,4,0.6666666666666666,9,12.747138397502567,1.0,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,979,15,2,3,0,94,2,3,1,7140,3088,2,0,11,3,1,80,1,12,2,3,7,7,1,7,6.0,1020.0,6,0.0,False,30,3.5,14685,0.0,0,1.0,3,180.82735426009003,3.0,0.3333333333333333,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,181,2,4,4,0,97,4,1,4,2932,5586,1,1,14,3,1,80,3,6,3,3,5,0,1,2,6.0,586.4,4,0.0,False,26,2.5,362,0.0003410641200545,3,0.0,12,-3349.252861602497,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,1283,2,3,4,1,62,3,2,2,5147,10697,8,0,15,3,4,80,0,13,2,2,11,7,1,7,1.625,467.9090909090909,10,0.0,False,27,5.5,2566,0.0,0,0.6363636363636364,6,-1812.17264573991,1.5,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49,1313,11,4,4,1,80,3,2,4,4507,8191,3,0,12,3,3,80,0,8,1,4,5,1,0,4,2.6666666666666665,901.4,5,0.0,False,11,5.0,14443,0.0,0,0.2,12,-2452.17264573991,0.75,1.3333333333333333,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,211,16,3,1,1,74,3,3,1,8564,10092,2,1,20,4,3,80,0,11,2,2,0,0,0,0,5.5,8564.0,0,0.0,True,27,0.0,3376,0.0001167678654834,2,0.0,4,1604.82735426009,4.0,0.25,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
38,594,2,2,3,1,75,2,1,2,2468,15963,4,0,14,3,2,80,1,9,4,2,6,1,0,5,2.25,411.3333333333333,6,0.0,False,22,6.0,1188,0.0,0,0.1666666666666666,6,-3813.2528616024974,1.5,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
31,1079,16,4,1,0,70,3,3,3,8161,19002,2,0,13,3,1,80,3,10,2,3,1,0,0,0,5.0,8161.0,1,0.0,False,29,1.0,17264,0.0,0,0.0,9,1201.82735426009,1.0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
29,590,4,3,4,1,91,2,1,1,2109,10007,1,0,13,3,3,80,1,1,2,3,1,0,0,0,1.0,2109.0,1,0.0,False,31,1.0,2360,0.0,0,0.0,3,-4172.252861602497,3.0,0.3333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30,305,16,3,3,0,58,4,2,3,5294,9128,3,0,16,3,3,80,1,10,3,3,7,0,1,7,3.333333333333333,756.2857142857143,6,0.0,False,30,3.5,4880,0.0,0,0.0,9,-987.2528616024974,1.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,953,5,4,2,0,65,3,1,2,2718,17674,2,0,14,3,2,80,0,12,3,3,7,7,0,7,6.0,388.2857142857143,7,0.0,False,28,7.0,4765,0.0,0,1.0,6,-3563.252861602497,1.5,0.6666666666666666,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
38,833,18,3,2,0,60,1,2,4,5811,24539,3,1,16,3,3,80,1,15,2,3,1,0,1,0,5.0,5811.0,0,0.0,True,22,0.5,14994,0.0001720874204095,3,0.0,12,-470.25286160249743,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
43,807,17,3,3,0,38,2,1,3,2437,15587,9,1,16,3,4,80,1,6,4,3,1,0,0,0,0.6666666666666666,2437.0,1,0.0,True,17,1.0,13719,0.0004103405826836,3,0.0,9,-3844.2528616024974,1.0,1.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
42,855,12,3,2,0,57,3,1,2,2766,8952,8,0,22,4,2,80,3,7,6,2,5,3,0,4,0.875,553.2,5,0.0,False,18,5.0,10260,0.0,0,0.6,8,-3515.252861602497,2.0,0.5,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,478,2,3,3,0,60,2,5,1,19038,19805,8,0,12,3,2,80,3,34,2,3,1,0,0,0,4.25,19038.0,1,0.0,False,5,1.0,956,0.0,0,0.0,3,12756.747138397504,3.0,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,775,4,3,4,0,90,3,2,2,3055,6194,5,0,15,3,4,80,2,11,2,2,9,8,1,7,2.2,339.44444444444446,8,0.0,False,27,4.5,3100,0.0,0,0.8888888888888888,6,-3226.252861602497,1.5,0.6666666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41,548,9,4,3,0,94,3,1,1,2289,20520,1,0,20,4,2,80,2,5,2,3,5,3,0,4,5.0,457.8,5,0.0,False,19,5.0,4932,0.0,0,0.6,4,-3992.2528616024974,4.0,0.25,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,1375,10,3,4,0,87,3,2,3,4001,12313,1,1,14,3,3,80,1,15,3,3,15,14,0,7,15.0,266.7333333333333,15,0.0,False,26,15.0,13750,0.000249937515621,3,0.9333333333333332,9,-2958.17264573991,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,661,1,4,1,1,60,2,4,3,12965,22308,4,1,20,4,4,80,3,27,2,2,3,2,0,2,6.75,4321.666666666667,3,0.0,False,7,3.0,661,7.713073659853452e-05,2,0.6666666666666666,12,6683.747138397503,1.3333333333333333,0.75,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
43,244,2,3,2,0,97,3,1,4,3539,5033,1,0,13,3,2,80,0,10,5,3,9,7,1,8,10.0,393.22222222222223,8,0.0,False,17,4.5,488,0.0,0,0.7777777777777778,12,-3115.5079365079364,0.75,1.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34,511,3,2,4,1,32,1,2,4,6029,25353,5,0,12,3,1,80,0,6,3,3,2,2,2,2,1.2,3014.5,0,0.0,False,26,0.6666666666666666,1533,0.0,0,1.0,12,-930.17264573991,0.75,1.3333333333333333,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21,337,7,1,2,0,31,3,1,2,2679,4567,1,0,13,3,2,80,0,1,3,3,1,0,1,0,1.0,2679.0,0,0.0,False,39,0.5,2359,0.0,0,0.0,6,-4280.17264573991,1.5,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
38,1153,6,2,4,1,40,2,1,3,3702,16376,1,0,11,3,2,80,1,5,3,3,5,4,0,4,5.0,740.4,5,0.0,False,22,5.0,6918,0.0,0,0.8,9,-2579.252861602497,1.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
22,1294,8,1,3,1,79,3,1,1,2398,15999,1,1,17,3,3,80,0,1,6,3,1,0,0,0,1.0,2398.0,1,0.0,False,38,1.0,10352,0.000417014178482,3,0.0,3,-3883.2528616024974,3.0,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
